Id,ActivityHour,StepTotal,WeekDay
5577150313,2016-04-18 13:00:00,7,Monday
5577150313,2016-04-18 14:00:00,631,Monday
5577150313,2016-04-18 15:00:00,56,Monday
5577150313,2016-04-18 16:00:00,419,Monday
5577150313,2016-04-18 17:00:00,134,Monday
5577150313,2016-04-18 18:00:00,866,Monday
5577150313,2016-04-18 19:00:00,362,Monday
5577150313,2016-04-18 20:00:00,96,Monday
5577150313,2016-04-18 21:00:00,248,Monday
5577150313,2016-04-18 22:00:00,0,Monday
5577150313,2016-04-18 23:00:00,15,Monday
5577150313,2016-04-19 00:00:00,0,Tuesday
5577150313,2016-04-19 01:00:00,0,Tuesday
5577150313,2016-04-19 02:00:00,0,Tuesday
5577150313,2016-04-19 03:00:00,0,Tuesday
5577150313,2016-04-19 04:00:00,0,Tuesday
5577150313,2016-04-19 05:00:00,0,Tuesday
5577150313,2016-04-19 06:00:00,38,Tuesday
5577150313,2016-04-19 07:00:00,3910,Tuesday
5577150313,2016-04-19 08:00:00,1704,Tuesday
5577150313,2016-04-19 09:00:00,9,Tuesday
5577150313,2016-04-19 10:00:00,176,Tuesday
5577150313,2016-04-19 11:00:00,69,Tuesday
5577150313,2016-04-19 12:00:00,929,Tuesday
5577150313,2016-04-19 13:00:00,257,Tuesday
5577150313,2016-04-19 14:00:00,2181,Tuesday
5577150313,2016-04-19 15:00:00,393,Tuesday
5577150313,2016-04-19 16:00:00,249,Tuesday
5577150313,2016-04-19 17:00:00,0,Tuesday
5577150313,2016-04-19 18:00:00,142,Tuesday
5577150313,2016-04-19 19:00:00,114,Tuesday
5577150313,2016-04-19 20:00:00,2303,Tuesday
5577150313,2016-04-19 21:00:00,74,Tuesday
5577150313,2016-04-19 22:00:00,14,Tuesday
5577150313,2016-04-19 23:00:00,12,Tuesday
5577150313,2016-04-20 00:00:00,0,Wednesday
5577150313,2016-04-20 01:00:00,0,Wednesday
5577150313,2016-04-20 02:00:00,6,Wednesday
5577150313,2016-04-20 03:00:00,4,Wednesday
5577150313,2016-04-20 04:00:00,9,Wednesday
5577150313,2016-04-20 05:00:00,0,Wednesday
5577150313,2016-04-20 06:00:00,0,Wednesday
5577150313,2016-04-20 07:00:00,0,Wednesday
5577150313,2016-04-20 08:00:00,4000,Wednesday
5577150313,2016-04-20 09:00:00,702,Wednesday
5577150313,2016-04-20 10:00:00,536,Wednesday
5577150313,2016-04-20 11:00:00,307,Wednesday
5577150313,2016-04-20 12:00:00,283,Wednesday
5577150313,2016-04-20 13:00:00,499,Wednesday
5577150313,2016-04-20 14:00:00,343,Wednesday
5577150313,2016-04-20 15:00:00,5,Wednesday
5577150313,2016-04-20 16:00:00,353,Wednesday
5577150313,2016-04-20 17:00:00,60,Wednesday
5577150313,2016-04-20 18:00:00,342,Wednesday
5577150313,2016-04-20 19:00:00,435,Wednesday
5577150313,2016-04-20 20:00:00,281,Wednesday
5577150313,2016-04-20 21:00:00,27,Wednesday
5577150313,2016-04-20 22:00:00,83,Wednesday
5577150313,2016-04-20 23:00:00,55,Wednesday
5577150313,2016-04-21 00:00:00,0,Thursday
5577150313,2016-04-21 01:00:00,0,Thursday
5577150313,2016-04-21 02:00:00,5,Thursday
5577150313,2016-04-21 03:00:00,6,Thursday
5577150313,2016-04-21 04:00:00,0,Thursday
5577150313,2016-04-21 05:00:00,5,Thursday
5577150313,2016-04-21 06:00:00,2017,Thursday
5577150313,2016-04-21 07:00:00,326,Thursday
5577150313,2016-04-21 08:00:00,382,Thursday
5577150313,2016-04-21 09:00:00,230,Thursday
5577150313,2016-04-21 10:00:00,0,Thursday
5577150313,2016-04-21 11:00:00,1738,Thursday
5577150313,2016-04-21 12:00:00,64,Thursday
5577150313,2016-04-21 13:00:00,236,Thursday
5577150313,2016-04-21 14:00:00,1409,Thursday
5577150313,2016-04-21 15:00:00,2020,Thursday
5577150313,2016-04-21 16:00:00,477,Thursday
5577150313,2016-04-21 17:00:00,640,Thursday
5577150313,2016-04-21 18:00:00,101,Thursday
5577150313,2016-04-21 19:00:00,788,Thursday
5577150313,2016-04-21 20:00:00,239,Thursday
5577150313,2016-04-21 21:00:00,8,Thursday
5577150313,2016-04-21 22:00:00,139,Thursday
5577150313,2016-04-21 23:00:00,0,Thursday
5577150313,2016-04-22 00:00:00,9,Friday
5577150313,2016-04-22 01:00:00,0,Friday
5577150313,2016-04-22 02:00:00,0,Friday
5577150313,2016-04-22 03:00:00,206,Friday
5577150313,2016-04-22 04:00:00,0,Friday
5577150313,2016-04-22 05:00:00,608,Friday
5577150313,2016-04-22 06:00:00,2196,Friday
5577150313,2016-04-22 07:00:00,432,Friday
5577150313,2016-04-22 08:00:00,315,Friday
5577150313,2016-04-22 09:00:00,293,Friday
5577150313,2016-04-22 10:00:00,271,Friday
5577150313,2016-04-22 11:00:00,335,Friday
5577150313,2016-04-22 12:00:00,540,Friday
5577150313,2016-04-22 13:00:00,49,Friday
5577150313,2016-04-22 14:00:00,37,Friday
5577150313,2016-04-22 15:00:00,9,Friday
5577150313,2016-04-22 16:00:00,88,Friday
5577150313,2016-04-22 17:00:00,316,Friday
5577150313,2016-04-22 18:00:00,663,Friday
5577150313,2016-04-22 19:00:00,714,Friday
5577150313,2016-04-22 20:00:00,874,Friday
5577150313,2016-04-22 21:00:00,92,Friday
5577150313,2016-04-22 22:00:00,536,Friday
5577150313,2016-04-22 23:00:00,117,Friday
5577150313,2016-04-23 00:00:00,6,Saturday
5577150313,2016-04-23 01:00:00,0,Saturday
5577150313,2016-04-23 02:00:00,9,Saturday
5577150313,2016-04-23 03:00:00,0,Saturday
5577150313,2016-04-23 04:00:00,41,Saturday
5577150313,2016-04-23 05:00:00,0,Saturday
5577150313,2016-04-23 06:00:00,193,Saturday
5577150313,2016-04-23 07:00:00,325,Saturday
5577150313,2016-04-23 08:00:00,56,Saturday
5577150313,2016-04-23 09:00:00,346,Saturday
5577150313,2016-04-23 10:00:00,973,Saturday
5577150313,2016-04-23 11:00:00,550,Saturday
5577150313,2016-04-23 12:00:00,376,Saturday
5577150313,2016-04-23 13:00:00,407,Saturday
5577150313,2016-04-23 14:00:00,63,Saturday
5577150313,2016-04-23 15:00:00,1764,Saturday
5577150313,2016-04-23 16:00:00,175,Saturday
5577150313,2016-04-23 17:00:00,854,Saturday
5577150313,2016-04-23 18:00:00,628,Saturday
5577150313,2016-04-23 19:00:00,267,Saturday
5577150313,2016-04-23 20:00:00,556,Saturday
5577150313,2016-04-23 21:00:00,31,Saturday
5577150313,2016-04-23 22:00:00,7,Saturday
5577150313,2016-04-23 23:00:00,11,Saturday
5577150313,2016-04-24 00:00:00,0,Sunday
5577150313,2016-04-24 01:00:00,44,Sunday
5577150313,2016-04-24 02:00:00,58,Sunday
5577150313,2016-04-24 03:00:00,0,Sunday
5577150313,2016-04-24 04:00:00,0,Sunday
5577150313,2016-04-24 05:00:00,0,Sunday
5577150313,2016-04-24 06:00:00,10,Sunday
5577150313,2016-04-24 07:00:00,206,Sunday
5577150313,2016-04-24 08:00:00,175,Sunday
5577150313,2016-04-24 09:00:00,329,Sunday
5577150313,2016-04-24 10:00:00,2833,Sunday
5577150313,2016-04-24 11:00:00,3857,Sunday
5577150313,2016-04-24 12:00:00,191,Sunday
5577150313,2016-04-24 13:00:00,280,Sunday
5577150313,2016-04-24 14:00:00,399,Sunday
5577150313,2016-04-24 15:00:00,3393,Sunday
5577150313,2016-04-24 16:00:00,1512,Sunday
5577150313,2016-04-24 17:00:00,1154,Sunday
5577150313,2016-04-24 18:00:00,399,Sunday
5577150313,2016-04-24 19:00:00,629,Sunday
5577150313,2016-04-24 20:00:00,138,Sunday
5577150313,2016-04-24 21:00:00,108,Sunday
5577150313,2016-04-24 22:00:00,17,Sunday
5577150313,2016-04-24 23:00:00,32,Sunday
5577150313,2016-04-25 00:00:00,7,Monday
5577150313,2016-04-25 01:00:00,0,Monday
5577150313,2016-04-25 02:00:00,0,Monday
5577150313,2016-04-25 03:00:00,7,Monday
5577150313,2016-04-25 04:00:00,11,Monday
5577150313,2016-04-25 05:00:00,99,Monday
5577150313,2016-04-25 06:00:00,1597,Monday
5577150313,2016-04-25 07:00:00,657,Monday
5577150313,2016-04-25 08:00:00,304,Monday
5577150313,2016-04-25 09:00:00,83,Monday
5577150313,2016-04-25 10:00:00,253,Monday
5577150313,2016-04-25 11:00:00,568,Monday
5577150313,2016-04-25 12:00:00,236,Monday
5577150313,2016-04-25 13:00:00,202,Monday
5577150313,2016-04-25 14:00:00,211,Monday
5577150313,2016-04-25 15:00:00,190,Monday
5577150313,2016-04-25 16:00:00,365,Monday
5577150313,2016-04-25 17:00:00,449,Monday
5577150313,2016-04-25 18:00:00,86,Monday
5577150313,2016-04-25 19:00:00,734,Monday
5577150313,2016-04-25 20:00:00,229,Monday
5577150313,2016-04-25 21:00:00,95,Monday
5577150313,2016-04-25 22:00:00,10,Monday
5577150313,2016-04-25 23:00:00,0,Monday
5577150313,2016-04-26 00:00:00,42,Tuesday
5577150313,2016-04-26 01:00:00,0,Tuesday
5577150313,2016-04-26 02:00:00,0,Tuesday
5577150313,2016-04-26 03:00:00,0,Tuesday
5577150313,2016-04-26 04:00:00,20,Tuesday
5577150313,2016-04-26 05:00:00,884,Tuesday
5577150313,2016-04-26 06:00:00,1128,Tuesday
5577150313,2016-04-26 07:00:00,212,Tuesday
5577150313,2016-04-26 08:00:00,129,Tuesday
5577150313,2016-04-26 09:00:00,10,Tuesday
5577150313,2016-04-26 10:00:00,168,Tuesday
5577150313,2016-04-26 11:00:00,280,Tuesday
5577150313,2016-04-26 12:00:00,596,Tuesday
5577150313,2016-04-26 13:00:00,125,Tuesday
5577150313,2016-04-26 14:00:00,265,Tuesday
5577150313,2016-04-26 15:00:00,117,Tuesday
5577150313,2016-04-26 16:00:00,205,Tuesday
5577150313,2016-04-26 17:00:00,0,Tuesday
5577150313,2016-04-26 18:00:00,298,Tuesday
5577150313,2016-04-26 19:00:00,368,Tuesday
5577150313,2016-04-26 20:00:00,370,Tuesday
5577150313,2016-04-26 21:00:00,77,Tuesday
5577150313,2016-04-26 22:00:00,0,Tuesday
5577150313,2016-04-26 23:00:00,31,Tuesday
5577150313,2016-04-27 00:00:00,0,Wednesday
5577150313,2016-04-27 01:00:00,5,Wednesday
5577150313,2016-04-27 02:00:00,0,Wednesday
5577150313,2016-04-27 03:00:00,0,Wednesday
5577150313,2016-04-27 04:00:00,0,Wednesday
5577150313,2016-04-27 05:00:00,313,Wednesday
5577150313,2016-04-27 06:00:00,2153,Wednesday
5577150313,2016-04-27 07:00:00,286,Wednesday
5577150313,2016-04-27 08:00:00,290,Wednesday
5577150313,2016-04-27 09:00:00,429,Wednesday
5577150313,2016-04-27 10:00:00,92,Wednesday
5577150313,2016-04-27 11:00:00,207,Wednesday
5577150313,2016-04-27 12:00:00,168,Wednesday
5577150313,2016-04-27 13:00:00,117,Wednesday
5577150313,2016-04-27 14:00:00,15,Wednesday
5577150313,2016-04-27 15:00:00,382,Wednesday
5577150313,2016-04-27 16:00:00,350,Wednesday
5577150313,2016-04-27 17:00:00,252,Wednesday
5577150313,2016-04-27 18:00:00,418,Wednesday
5577150313,2016-04-27 19:00:00,939,Wednesday
5577150313,2016-04-27 20:00:00,61,Wednesday
5577150313,2016-04-27 21:00:00,203,Wednesday
5577150313,2016-04-27 22:00:00,118,Wednesday
5577150313,2016-04-27 23:00:00,7,Wednesday
5577150313,2016-04-28 00:00:00,10,Thursday
5577150313,2016-04-28 01:00:00,0,Thursday
5577150313,2016-04-28 02:00:00,4,Thursday
5577150313,2016-04-28 03:00:00,0,Thursday
5577150313,2016-04-28 04:00:00,0,Thursday
5577150313,2016-04-28 05:00:00,1064,Thursday
5577150313,2016-04-28 06:00:00,1556,Thursday
5577150313,2016-04-28 07:00:00,356,Thursday
5577150313,2016-04-28 08:00:00,238,Thursday
5577150313,2016-04-28 09:00:00,117,Thursday
5577150313,2016-04-28 10:00:00,100,Thursday
5577150313,2016-04-28 11:00:00,1635,Thursday
5577150313,2016-04-28 12:00:00,0,Thursday
5577150313,2016-04-28 13:00:00,1001,Thursday
5577150313,2016-04-28 14:00:00,1076,Thursday
5577150313,2016-04-28 15:00:00,511,Thursday
5577150313,2016-04-28 16:00:00,106,Thursday
5577150313,2016-04-28 17:00:00,526,Thursday
5577150313,2016-04-28 18:00:00,153,Thursday
5577150313,2016-04-28 19:00:00,1035,Thursday
5577150313,2016-04-28 20:00:00,241,Thursday
5577150313,2016-04-28 21:00:00,112,Thursday
5577150313,2016-04-28 22:00:00,0,Thursday
5577150313,2016-04-28 23:00:00,0,Thursday
5577150313,2016-04-29 00:00:00,0,Friday
5577150313,2016-04-29 01:00:00,58,Friday
5577150313,2016-04-29 02:00:00,0,Friday
5577150313,2016-04-29 03:00:00,0,Friday
5577150313,2016-04-29 04:00:00,0,Friday
5577150313,2016-04-29 05:00:00,31,Friday
5577150313,2016-04-29 06:00:00,1744,Friday
5577150313,2016-04-29 07:00:00,562,Friday
5577150313,2016-04-29 08:00:00,148,Friday
5577150313,2016-04-29 09:00:00,383,Friday
5577150313,2016-04-29 10:00:00,158,Friday
5577150313,2016-04-29 11:00:00,252,Friday
5577150313,2016-04-29 12:00:00,353,Friday
5577150313,2016-04-29 13:00:00,86,Friday
5577150313,2016-04-29 14:00:00,68,Friday
5577150313,2016-04-29 15:00:00,80,Friday
5577150313,2016-04-29 16:00:00,119,Friday
5577150313,2016-04-29 17:00:00,143,Friday
5577150313,2016-04-29 18:00:00,413,Friday
5577150313,2016-04-29 19:00:00,1014,Friday
5577150313,2016-04-29 20:00:00,2206,Friday
5577150313,2016-04-29 21:00:00,28,Friday
5577150313,2016-04-29 22:00:00,78,Friday
5577150313,2016-04-29 23:00:00,0,Friday
5577150313,2016-04-30 00:00:00,0,Saturday
5577150313,2016-04-30 01:00:00,0,Saturday
5577150313,2016-04-30 02:00:00,0,Saturday
5577150313,2016-04-30 03:00:00,0,Saturday
5577150313,2016-04-30 04:00:00,0,Saturday
5577150313,2016-04-30 05:00:00,9,Saturday
5577150313,2016-04-30 06:00:00,86,Saturday
5577150313,2016-04-30 07:00:00,199,Saturday
5577150313,2016-04-30 08:00:00,256,Saturday
5577150313,2016-04-30 09:00:00,72,Saturday
5577150313,2016-04-30 10:00:00,1228,Saturday
5577150313,2016-04-30 11:00:00,2444,Saturday
5577150313,2016-04-30 12:00:00,952,Saturday
5577150313,2016-04-30 13:00:00,1031,Saturday
5577150313,2016-04-30 14:00:00,621,Saturday
5577150313,2016-04-30 15:00:00,240,Saturday
5577150313,2016-04-30 16:00:00,36,Saturday
5577150313,2016-04-30 17:00:00,390,Saturday
5577150313,2016-04-30 18:00:00,2249,Saturday
5577150313,2016-04-30 19:00:00,1832,Saturday
5577150313,2016-04-30 20:00:00,278,Saturday
5577150313,2016-04-30 21:00:00,259,Saturday
5577150313,2016-04-30 22:00:00,125,Saturday
5577150313,2016-04-30 23:00:00,56,Saturday
5577150313,2016-05-01 00:00:00,0,Sunday
5577150313,2016-05-01 01:00:00,8,Sunday
5577150313,2016-05-01 02:00:00,11,Sunday
5577150313,2016-05-01 03:00:00,0,Sunday
5577150313,2016-05-01 04:00:00,0,Sunday
5577150313,2016-05-01 05:00:00,0,Sunday
5577150313,2016-05-01 06:00:00,133,Sunday
5577150313,2016-05-01 07:00:00,21,Sunday
5577150313,2016-05-01 08:00:00,1404,Sunday
5577150313,2016-05-01 09:00:00,2010,Sunday
5577150313,2016-05-01 10:00:00,2161,Sunday
5577150313,2016-05-01 11:00:00,2110,Sunday
5577150313,2016-05-01 12:00:00,230,Sunday
5577150313,2016-05-01 13:00:00,369,Sunday
5577150313,2016-05-01 14:00:00,643,Sunday
5577150313,2016-05-01 15:00:00,281,Sunday
5577150313,2016-05-01 16:00:00,1028,Sunday
5577150313,2016-05-01 17:00:00,288,Sunday
5577150313,2016-05-01 18:00:00,1098,Sunday
5577150313,2016-05-01 19:00:00,1388,Sunday
5577150313,2016-05-01 20:00:00,108,Sunday
5577150313,2016-05-01 21:00:00,71,Sunday
5577150313,2016-05-01 22:00:00,0,Sunday
5577150313,2016-05-01 23:00:00,6,Sunday
5577150313,2016-05-02 00:00:00,0,Monday
5577150313,2016-05-02 01:00:00,0,Monday
5577150313,2016-05-02 02:00:00,67,Monday
5577150313,2016-05-02 03:00:00,0,Monday
5577150313,2016-05-02 04:00:00,0,Monday
5577150313,2016-05-02 05:00:00,8,Monday
5577150313,2016-05-02 06:00:00,1856,Monday
5577150313,2016-05-02 07:00:00,556,Monday
5577150313,2016-05-02 08:00:00,210,Monday
5577150313,2016-05-02 09:00:00,74,Monday
5577150313,2016-05-02 10:00:00,448,Monday
5577150313,2016-05-02 11:00:00,391,Monday
5577150313,2016-05-02 12:00:00,259,Monday
5577150313,2016-05-02 13:00:00,610,Monday
5577150313,2016-05-02 14:00:00,564,Monday
5577150313,2016-05-02 15:00:00,495,Monday
5577150313,2016-05-02 16:00:00,297,Monday
5577150313,2016-05-02 17:00:00,146,Monday
5577150313,2016-05-02 18:00:00,345,Monday
5577150313,2016-05-02 19:00:00,255,Monday
5577150313,2016-05-02 20:00:00,695,Monday
5577150313,2016-05-02 21:00:00,63,Monday
5577150313,2016-05-02 22:00:00,43,Monday
5577150313,2016-05-02 23:00:00,32,Monday
5577150313,2016-05-03 00:00:00,582,Tuesday
5577150313,2016-05-03 01:00:00,1719,Tuesday
5577150313,2016-05-03 02:00:00,203,Tuesday
5577150313,2016-05-03 03:00:00,101,Tuesday
5577150313,2016-05-03 04:00:00,1036,Tuesday
5577150313,2016-05-03 05:00:00,717,Tuesday
5577150313,2016-05-03 06:00:00,419,Tuesday
5577150313,2016-05-03 07:00:00,520,Tuesday
5577150313,2016-05-03 08:00:00,271,Tuesday
5577150313,2016-05-03 09:00:00,1775,Tuesday
5577150313,2016-05-03 10:00:00,2557,Tuesday
5577150313,2016-05-03 11:00:00,129,Tuesday
5577150313,2016-05-03 12:00:00,10,Tuesday
5577150313,2016-05-03 13:00:00,10,Tuesday
5577150313,2016-05-03 14:00:00,0,Tuesday
5577150313,2016-05-03 15:00:00,12,Tuesday
5577150313,2016-05-03 16:00:00,0,Tuesday
5577150313,2016-05-03 17:00:00,0,Tuesday
5577150313,2016-05-03 18:00:00,0,Tuesday
5577150313,2016-05-03 19:00:00,9,Tuesday
5577150313,2016-05-03 20:00:00,21,Tuesday
5577150313,2016-05-03 21:00:00,394,Tuesday
5577150313,2016-05-03 22:00:00,540,Tuesday
5577150313,2016-05-03 23:00:00,20,Tuesday
5577150313,2016-05-04 00:00:00,342,Wednesday
5577150313,2016-05-04 01:00:00,36,Wednesday
5577150313,2016-05-04 02:00:00,316,Wednesday
5577150313,2016-05-04 03:00:00,40,Wednesday
5577150313,2016-05-04 04:00:00,390,Wednesday
5577150313,2016-05-04 05:00:00,287,Wednesday
5577150313,2016-05-04 06:00:00,77,Wednesday
5577150313,2016-05-04 07:00:00,354,Wednesday
5577150313,2016-05-04 08:00:00,450,Wednesday
5577150313,2016-05-04 09:00:00,1673,Wednesday
5577150313,2016-05-04 10:00:00,476,Wednesday
5577150313,2016-05-04 11:00:00,0,Wednesday
5577150313,2016-05-04 12:00:00,9,Wednesday
5577150313,2016-05-04 13:00:00,0,Wednesday
5577150313,2016-05-04 14:00:00,0,Wednesday
5577150313,2016-05-04 15:00:00,0,Wednesday
5577150313,2016-05-04 16:00:00,0,Wednesday
5577150313,2016-05-04 17:00:00,0,Wednesday
5577150313,2016-05-04 18:00:00,0,Wednesday
5577150313,2016-05-04 19:00:00,0,Wednesday
5577150313,2016-05-04 20:00:00,6,Wednesday
5577150313,2016-05-04 21:00:00,110,Wednesday
5577150313,2016-05-04 22:00:00,616,Wednesday
5577150313,2016-05-04 23:00:00,24,Wednesday
5577150313,2016-05-05 00:00:00,297,Thursday
5577150313,2016-05-05 01:00:00,0,Thursday
5577150313,2016-05-05 02:00:00,0,Thursday
5577150313,2016-05-05 03:00:00,0,Thursday
5577150313,2016-05-05 04:00:00,0,Thursday
5577150313,2016-05-05 05:00:00,0,Thursday
5577150313,2016-05-05 06:00:00,0,Thursday
5577150313,2016-05-05 07:00:00,0,Thursday
5577150313,2016-05-05 08:00:00,0,Thursday
5577150313,2016-05-05 09:00:00,0,Thursday
5577150313,2016-05-05 10:00:00,243,Thursday
5577150313,2016-05-05 11:00:00,828,Thursday
5577150313,2016-05-05 12:00:00,2089,Thursday
5577150313,2016-05-05 13:00:00,7,Thursday
5577150313,2016-05-05 14:00:00,523,Thursday
5577150313,2016-05-05 15:00:00,12,Thursday
5577150313,2016-05-05 16:00:00,57,Thursday
5577150313,2016-05-05 17:00:00,668,Thursday
5577150313,2016-05-05 18:00:00,145,Thursday
5577150313,2016-05-05 19:00:00,1142,Thursday
5577150313,2016-05-05 20:00:00,226,Thursday
5577150313,2016-05-05 21:00:00,1313,Thursday
5577150313,2016-05-05 22:00:00,0,Thursday
5577150313,2016-05-05 23:00:00,0,Thursday
5577150313,2016-05-06 00:00:00,0,Friday
5577150313,2016-05-06 01:00:00,0,Friday
5577150313,2016-05-06 02:00:00,0,Friday
5577150313,2016-05-06 03:00:00,0,Friday
5577150313,2016-05-06 04:00:00,0,Friday
5577150313,2016-05-06 05:00:00,0,Friday
5577150313,2016-05-06 06:00:00,5,Friday
5577150313,2016-05-06 07:00:00,923,Friday
5577150313,2016-05-06 08:00:00,798,Friday
5577150313,2016-05-06 09:00:00,4,Friday
5577150313,2016-05-06 10:00:00,770,Friday
5577150313,2016-05-06 11:00:00,1537,Friday
5577150313,2016-05-06 12:00:00,511,Friday
5577150313,2016-05-06 13:00:00,69,Friday
5577150313,2016-05-06 14:00:00,180,Friday
5577150313,2016-05-06 15:00:00,0,Friday
5577150313,2016-05-06 16:00:00,153,Friday
5577150313,2016-05-06 17:00:00,0,Friday
5577150313,2016-05-06 18:00:00,0,Friday
5577150313,2016-05-06 19:00:00,0,Friday
5577150313,2016-05-06 20:00:00,0,Friday
5577150313,2016-05-06 21:00:00,0,Friday
5577150313,2016-05-06 22:00:00,0,Friday
5577150313,2016-05-06 23:00:00,0,Friday
5577150313,2016-05-07 00:00:00,0,Saturday
5577150313,2016-05-07 01:00:00,0,Saturday
5577150313,2016-05-07 02:00:00,0,Saturday
5577150313,2016-05-07 03:00:00,0,Saturday
5577150313,2016-05-07 04:00:00,0,Saturday
5577150313,2016-05-07 05:00:00,0,Saturday
5577150313,2016-05-07 06:00:00,0,Saturday
5577150313,2016-05-07 07:00:00,0,Saturday
5577150313,2016-05-07 08:00:00,0,Saturday
5577150313,2016-05-07 09:00:00,0,Saturday
5577150313,2016-05-07 10:00:00,0,Saturday
5577150313,2016-05-07 11:00:00,0,Saturday
5577150313,2016-05-07 12:00:00,0,Saturday
5577150313,2016-05-07 13:00:00,0,Saturday
5577150313,2016-05-07 14:00:00,0,Saturday
5577150313,2016-05-07 15:00:00,0,Saturday
5577150313,2016-05-07 16:00:00,0,Saturday
5577150313,2016-05-07 17:00:00,0,Saturday
5577150313,2016-05-07 18:00:00,0,Saturday
5577150313,2016-05-07 19:00:00,0,Saturday
5577150313,2016-05-07 20:00:00,0,Saturday
5577150313,2016-05-07 21:00:00,0,Saturday
5577150313,2016-05-07 22:00:00,0,Saturday
5577150313,2016-05-07 23:00:00,0,Saturday
5577150313,2016-05-08 00:00:00,0,Sunday
5577150313,2016-05-08 01:00:00,0,Sunday
5577150313,2016-05-08 02:00:00,0,Sunday
5577150313,2016-05-08 03:00:00,0,Sunday
5577150313,2016-05-08 04:00:00,0,Sunday
5577150313,2016-05-08 05:00:00,0,Sunday
5577150313,2016-05-08 06:00:00,0,Sunday
5577150313,2016-05-08 07:00:00,0,Sunday
5577150313,2016-05-08 08:00:00,0,Sunday
5577150313,2016-05-08 09:00:00,0,Sunday
5577150313,2016-05-08 10:00:00,0,Sunday
5577150313,2016-05-08 11:00:00,0,Sunday
5577150313,2016-05-08 12:00:00,0,Sunday
5577150313,2016-05-08 13:00:00,0,Sunday
5577150313,2016-05-08 14:00:00,0,Sunday
5577150313,2016-05-08 15:00:00,0,Sunday
5577150313,2016-05-08 16:00:00,0,Sunday
5577150313,2016-05-08 17:00:00,0,Sunday
5577150313,2016-05-08 18:00:00,0,Sunday
5577150313,2016-05-08 19:00:00,0,Sunday
5577150313,2016-05-08 20:00:00,0,Sunday
5577150313,2016-05-08 21:00:00,0,Sunday
5577150313,2016-05-08 22:00:00,0,Sunday
5577150313,2016-05-08 23:00:00,0,Sunday
5577150313,2016-05-09 00:00:00,0,Monday
5577150313,2016-05-09 01:00:00,0,Monday
5577150313,2016-05-09 02:00:00,0,Monday
5577150313,2016-05-09 03:00:00,0,Monday
5577150313,2016-05-09 04:00:00,0,Monday
5577150313,2016-05-09 05:00:00,0,Monday
5577150313,2016-05-09 06:00:00,0,Monday
5577150313,2016-05-09 07:00:00,0,Monday
5577150313,2016-05-09 08:00:00,0,Monday
5577150313,2016-05-09 09:00:00,0,Monday
5577150313,2016-05-09 10:00:00,0,Monday
5577150313,2016-05-09 11:00:00,57,Monday
5577150313,2016-05-09 12:00:00,1305,Monday
5577150313,2016-05-09 13:00:00,166,Monday
5577150313,2016-05-09 14:00:00,217,Monday
5577150313,2016-05-09 15:00:00,250,Monday
5577150313,2016-05-09 16:00:00,82,Monday
5577150313,2016-05-09 17:00:00,252,Monday
5577150313,2016-05-09 18:00:00,175,Monday
5577150313,2016-05-09 19:00:00,652,Monday
5577150313,2016-05-09 20:00:00,144,Monday
5577150313,2016-05-09 21:00:00,68,Monday
5577150313,2016-05-09 22:00:00,0,Monday
5577150313,2016-05-09 23:00:00,53,Monday
5577150313,2016-05-10 00:00:00,8,Tuesday
5577150313,2016-05-10 01:00:00,0,Tuesday
5577150313,2016-05-10 02:00:00,4,Tuesday
5577150313,2016-05-10 03:00:00,0,Tuesday
5577150313,2016-05-10 04:00:00,0,Tuesday
5577150313,2016-05-10 05:00:00,182,Tuesday
5577150313,2016-05-10 06:00:00,1559,Tuesday
5577150313,2016-05-10 07:00:00,163,Tuesday
5577150313,2016-05-10 08:00:00,183,Tuesday
5577150313,2016-05-10 09:00:00,578,Tuesday
5577150313,2016-05-10 10:00:00,119,Tuesday
5577150313,2016-05-10 11:00:00,1572,Tuesday
5577150313,2016-05-10 12:00:00,61,Tuesday
5577150313,2016-05-10 13:00:00,319,Tuesday
5577150313,2016-05-10 14:00:00,1911,Tuesday
5577150313,2016-05-10 15:00:00,241,Tuesday
5577150313,2016-05-10 16:00:00,268,Tuesday
5577150313,2016-05-10 17:00:00,460,Tuesday
5577150313,2016-05-10 18:00:00,148,Tuesday
5577150313,2016-05-10 19:00:00,848,Tuesday
5577150313,2016-05-10 20:00:00,102,Tuesday
5577150313,2016-05-10 21:00:00,82,Tuesday
5577150313,2016-05-10 22:00:00,4,Tuesday
5577150313,2016-05-10 23:00:00,57,Tuesday
5577150313,2016-05-11 00:00:00,0,Wednesday
5577150313,2016-05-11 01:00:00,0,Wednesday
5577150313,2016-05-11 02:00:00,14,Wednesday
5577150313,2016-05-11 03:00:00,0,Wednesday
5577150313,2016-05-11 04:00:00,14,Wednesday
5577150313,2016-05-11 05:00:00,42,Wednesday
5577150313,2016-05-11 06:00:00,1589,Wednesday
5577150313,2016-05-11 07:00:00,187,Wednesday
5577150313,2016-05-11 08:00:00,248,Wednesday
5577150313,2016-05-11 09:00:00,255,Wednesday
5577150313,2016-05-11 10:00:00,304,Wednesday
5577150313,2016-05-11 11:00:00,1276,Wednesday
6117666160,2016-04-12 00:00:00,0,Tuesday
6117666160,2016-04-12 01:00:00,0,Tuesday
6117666160,2016-04-12 02:00:00,0,Tuesday
6117666160,2016-04-12 03:00:00,0,Tuesday
